origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code+origin,#meta+has_hrp+origin,#meta+in_gho+origin,#country+code+asylum,#meta+has_hrp+asylum,#meta+in_gho+asylum,#population_group+code,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
PSE,False,True,DNK,False,False,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,DNK,False,False,REF,all,all,None,None,1025,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,ASY,all,all,None,None,5,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,DZA,False,False,REF,all,all,None,None,4005,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,m,18-59,18,59,5,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,m,all,None,None,5,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,ASY,all,all,None,None,5,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,f,0-4,0,4,6303,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,f,5-11,5,11,8006,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,f,12-17,12,17,4957,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,f,18-59,18,59,12988,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,f,60+,60,None,844,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,f,all,None,None,33098,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,m,0-4,0,4,7001,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,m,5-11,5,11,5059,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,m,12-17,12,17,10002,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,m,18-59,18,59,14462,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,m,60+,60,None,576,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,m,all,None,None,37100,2006-01-01,2006-12-31
PSE,False,True,EGY,False,True,REF,all,all,None,None,70198,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,f,all,None,None,27,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,m,all,None,None,59,2006-01-01,2006-12-31
PSE,False,True,FRA,False,False,REF,all,all,None,None,86,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,GBR,False,False,REF,all,all,None,None,122,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,m,18-59,18,59,5,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,m,all,None,None,5,2006-01-01,2006-12-31
PSE,False,True,GHA,False,False,ASY,all,all,None,None,5,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,GRC,False,False,REF,all,all,None,None,18,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,f,18-59,18,59,8,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,f,all,None,None,8,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,HRV,False,False,ASY,all,all,None,None,8,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,ASY,all,all,None,None,5,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,HUN,False,True,REF,all,all,None,None,96,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,m,18-59,18,59,5,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,m,all,None,None,5,2006-01-01,2006-12-31
PSE,False,True,IDN,False,False,REF,all,all,None,None,5,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,f,18-59,18,59,9,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,f,all,None,None,9,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,m,5-11,5,11,8,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,m,18-59,18,59,21,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,m,all,None,None,29,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,ASY,all,all,None,None,38,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,f,12-17,12,17,5,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,f,18-59,18,59,6,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,f,all,None,None,11,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,m,0-4,0,4,5,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,m,5-11,5,11,5,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,m,12-17,12,17,7,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,m,18-59,18,59,33,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,m,all,None,None,50,2006-01-01,2006-12-31
PSE,False,True,IND,False,False,REF,all,all,None,None,61,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,ASY,all,all,None,None,34,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,IRL,False,False,REF,all,all,None,None,81,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,f,0-4,0,4,279,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,f,5-11,5,11,1093,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,f,12-17,12,17,1074,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,f,18-59,18,59,4321,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,f,60+,60,None,610,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,f,all,None,None,7377,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,m,0-4,0,4,282,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,m,5-11,5,11,1157,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,m,12-17,12,17,1102,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,m,18-59,18,59,4431,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,m,60+,60,None,651,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,m,all,None,None,7623,2006-01-01,2006-12-31
PSE,False,True,IRQ,False,True,REF,all,all,None,None,15000,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,ITA,False,False,REF,all,all,None,None,73,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,f,0-4,0,4,9,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,f,5-11,5,11,7,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,f,12-17,12,17,15,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,f,18-59,18,59,12,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,f,60+,60,None,5,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,f,all,None,None,48,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,m,0-4,0,4,11,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,m,5-11,5,11,8,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,m,12-17,12,17,9,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,m,18-59,18,59,16,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,m,60+,60,None,5,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,m,all,None,None,49,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,ASY,all,all,None,None,97,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,f,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,KWT,False,False,OOC,all,all,None,None,6000,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,f,5-11,5,11,7,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,f,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,f,all,None,None,7,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,m,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,m,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,m,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,m,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,m,60+,60,None,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,m,all,None,None,0,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,ASY,all,all,None,None,7,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,f,0-4,0,4,11,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,f,5-11,5,11,69,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,f,12-17,12,17,139,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,f,18-59,18,59,670,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,f,60+,60,None,50,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,f,all,None,None,939,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,m,0-4,0,4,20,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,m,5-11,5,11,75,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,m,12-17,12,17,161,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,m,18-59,18,59,594,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,m,60+,60,None,94,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,m,all,None,None,944,2006-01-01,2006-12-31
PSE,False,True,LBY,False,True,REF,all,all,None,None,1883,2006-01-01,2006-12-31
PSE,False,True,MAR,False,False,ASY,f,0-4,0,4,0,2006-01-01,2006-12-31
PSE,False,True,MAR,False,False,ASY,f,5-11,5,11,0,2006-01-01,2006-12-31
PSE,False,True,MAR,False,False,ASY,f,12-17,12,17,0,2006-01-01,2006-12-31
PSE,False,True,MAR,False,False,ASY,f,18-59,18,59,0,2006-01-01,2006-12-31
PSE,False,True,MAR,False,False,ASY,f,60+,60,None,0,2006-01-01,2006-12-31
